ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
Q0KF58	2	metXS H16_A0211	Homoserine O-succinyltransferase (HST) (EC 2.3.1.46) (Homoserine transsuccinylase) (HTS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00296}.
Q0KA95	1	metK2 H16_A1975	S-Adenosylmethionine synthetase (EC 2.5.1.6)	[MISSING]
Q0KF39	1	metK H16_A0230	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	SUBUNIT: Homotetramer; dimer of dimers. {ECO:0000255|HAMAP-Rule:MF_00086}.
Q0KFB8	1	metH H16_A0151	Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase)	[MISSING]
Q0K7K0	2	metG H16_A2945	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00098}.
Q0K0V6	1	metE H16_B1581	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	[MISSING]
Q0KBN9	1	metC H16_A1447	Cystathionine beta-lyase (EC 4.4.1.8)	[MISSING]
Q0K8I3	4	metB metZ H16_A2606	O-succinylhomoserine sulfhydrylase (OSH sulfhydrylase) (OSHS sulfhydrylase) (EC 2.5.1.-)	SUBUNIT: Homotetramer. {ECO:0000256|HAMAP-Rule:MF_02056}.
Q0K0J4	1	menB H16_B1695	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	[MISSING]
Q0K4E0	1	mdh2 H16_B0334	Malate-dehydrogenase (EC 1.1.1.37)	[MISSING]
Q0K8F5	1	mdh H16_A2634	Malate dehydrogenase (EC 1.1.1.37)	[MISSING]
Q0K7G4	1	mcd H16_A2981	Malonyl-CoA decarboxylase Malonyl-CoA decarboxylase (EC 4.1.1.9)	[MISSING]
Q0KDE3	1	maoB H16_A0831	Monoamine oxidase (Flavin containing) (EC 1.4.3.4)	[MISSING]
Q0K7P0	1	manC2 H16_A2905	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.22)	[MISSING]
Q0KAL4	1	manC1 H16_A1854	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.22)	[MISSING]
Q0K7R0	1	manB2 H16_A2885	Phosphomannomutase (EC 5.4.2.8)	[MISSING]
Q0KAM1	1	manB1 H16_A1847	Phosphomannomutase (EC 5.4.2.8)	[MISSING]
Q0K0X6	1	malQ H16_B1561	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme)	[MISSING]
Q0K321	2	maiA H16_B0811	Maleate isomerase (EC 5.2.1.1) (Maleate cis-trans isomerase)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_00943}.
Q0KD52	2	maiA H16_A0923	Maleate isomerase (EC 5.2.1.1) (Maleate cis-trans isomerase)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_00943}.
Q0KCX7	1	maeB H16_A1002	Malic enzyme (NADP) (EC 1.1.1.40)	[MISSING]
Q0K6Z3	1	maeA H16_A3153	Malic enzyme (NAD-binding) (EC 1.1.1.38)	[MISSING]
Q0KCG3	2	lysS H16_A1167	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00252}.
Q0KCA5	1	lysC H16_A1225	Aspartokinase (EC 2.7.2.4)	[MISSING]
Q0K660	2	lysA2 lysA H16_A3443	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_02120}.
Q0KBC7	1	ltnD H16_A1562	L-threonate dehydrogenase (EC 1.1.1.411)	[MISSING]
Q0K830	1	ltaA H16_A2762	L-threonine aldolase (EC 4.1.2.48)	[MISSING]
Q0KE17	1	lpxK H16_A0606	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase)	[MISSING]
Q0KCB3	1	lpxH H16_A1217	UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.54) (UDP-2,3-diacylglucosamine diphosphatase)	[MISSING]
Q0KA26	3	lpxD H16_A2045	UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.-)	SUBUNIT: Homotrimer. {ECO:0000255|HAMAP-Rule:MF_00523}.
Q0K6N1	1	lpxC H16_A3266	UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)	[MISSING]
Q0KA29	1	lpxB H16_A2042	Lipid-A-disaccharide synthase (EC 2.4.1.182)	[MISSING]
Q0KA28	3	lpxA H16_A2043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	SUBUNIT: Homotrimer. {ECO:0000255|HAMAP-Rule:MF_00387}.
Q0K5E1	1	lpdaA H16_A3724	Dihydrolipoamide dehydrogenase (E3 component of pyruvate or 2-oxoglutarate DH-complexes) (EC 1.8.1.4)	[MISSING]
Q0K075	1	lldD H16_B1817	L-Lactate cytochrome c reductase (EC 1.1.2.3)	[MISSING]
Q0K417	1	lldA H16_B0460	L-Lactate cytochrome reductase (EC 1.1.2.3)	[MISSING]
Q0K707	1	leuS H16_A3139	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	[MISSING]
Q0JYW6	1	leuD5 leuD H16_B2276	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01031, ECO:0000256|SAAS:SAAS00682400}.
Q0K567	1	leuD4 leuD H16_B0051	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01032}.
Q0K8G9	1	leuD leuD3 H16_A2620	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01031, ECO:0000256|SAAS:SAAS00682400}.
Q0KBD9	1	leuD leuD2 H16_A1550	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01031, ECO:0000256|SAAS:SAAS00682400}.
Q0KC94	1	leuD leuD1 H16_A1237	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01031, ECO:0000256|SAAS:SAAS00682400}.
Q0JYW7	1	leuC5 leuC H16_B2275	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01026, ECO:0000256|SAAS:SAAS00326729}.
Q0K566	1	leuC4 H16_B0052	3-Isopropylmalate dehydratase large subunit (EC 4.2.1.33)	[MISSING]
Q0K8G8	1	leuC3 leuC H16_A2621	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01026, ECO:0000256|SAAS:SAAS00326729}.
Q0KBE0	1	leuC2 H16_A1549	3-Isopropylmalate dehydratase large subunit (EC 4.2.1.33)	[MISSING]
Q0KC95	1	leuC leuC1 H16_A1236	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000256|HAMAP-Rule:MF_01026, ECO:0000256|SAAS:SAAS00326729}.
Q0K8H0	2	leuB3 leuB H16_A2619	3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_01033, ECO:0000256|RuleBase:RU004445, ECO:0000256|SAAS:SAAS00571561}.
Q0K9U1	1	leuB2 H16_A2133	3-Isopropylmalate dehydrogenase (EC 1.1.1.85)	[MISSING]
Q0KEE4	1	leuB1 H16_A0477	3-Isopropylmalate dehydrogenase (EC 1.1.1.85)	[MISSING]
Q0K537	4	leuA2 leuA H16_B0081	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	SUBUNIT: Homotetramer. {ECO:0000256|HAMAP-Rule:MF_00572}.
Q0KCT8	4	leuA H16_A1041	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_01025}.
Q0KB10	1	ldhA2 ldhA1 H16_A1681 H16_A1682	D-Lactate dehydrogenase (EC 1.1.1.28)	[MISSING]
Q0KEE3	1	ldhA H16_A0478	Dehydrogenase related to lactate dehydrogenases (EC 1.1.1.-)	[MISSING]
Q07251	1	ldh H16_A0666	L-lactate dehydrogenase (EC 1.1.1.27)	[MISSING]
Q0K7L5	1	ldcC H16_A2930	Arginine/lysine/ornithine decarboxylase (EC 4.1.1.19)	[MISSING]
Q0KDB8	1	lao2 H16_A0856	L-Amino-acid oxidase (EC 1.4.3.2)	[MISSING]
Q0KDC9	1	lao1 H16_A0845	L-Amino-acid oxidase (EC 1.4.3.2)	[MISSING]
Q0K7X8	2	kynU H16_A2815	Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_01970, ECO:0000256|PIRNR:PIRNR038800}.
Q0K7X7	4	kynA H16_A2816	Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_01972}.
Q0K079	1	kguD H16_B1813	Putative 2-Ketogluconate-6-phosphate reductase (EC 1.1.1.43)	[MISSING]
Q0K7R2	1	kdtA H16_A2883	3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase)	[MISSING]
Q0KE19	1	kdsB H16_A0604	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	[MISSING]
Q0KCE4	1	kdsA H16_A1186	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	[MISSING]
Q0K1X2	1	kdgK H16_B1212	2-Keto-3-deoxygluconate kinase (EC 2.7.1.45)	[MISSING]
Q0K313	2	kbl H16_B0819	2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_00985}.
Q0K815	1	katG H16_A2777	Catalase-peroxidase (CP) (EC 1.11.1.21) (Peroxidase/catalase)	SUBUNIT: Homodimer or homotetramer. {ECO:0000255|HAMAP-Rule:MF_01961}.
Q0K1A7	1	katE2 H16_B1428	Catalase (EC 1.11.1.6)	[MISSING]
Q0K737	1	katE1 H16_A3109	Catalase (EC 1.11.1.6)	[MISSING]
Q0KA98	1	ivd2 H16_A1972	Isovaleryl-CoA dehydrogenase (EC 1.3.99.10)	[MISSING]
Q0KFA2	1	ivd1 H16_A0167	Isovaleryl-CoA dehydrogenase (EC 1.3.99.10)	[MISSING]
Q0JZ73	1	ispH H16_B2169	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (HMBPP reductase) (EC 1.17.7.4)	[MISSING]
Q0K7B5	1	ispH H16_A3031	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (HMBPP reductase) (EC 1.17.7.4)	[MISSING]
Q0K962	1	ispG H16_A2364	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	[MISSING]
Q0KBM9	3	ispF H16_A1457	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	SUBUNIT: Homotrimer. {ECO:0000255|HAMAP-Rule:MF_00107}.
Q0KEP7	1	ispE H16_A0374	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	[MISSING]
Q0KBN0	1	ispD H16_A1456	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	[MISSING]
Q0K859	1	ispA H16_A2733	Geranylgeranyl pyrophosphate synthase (EC 2.5.1.10)	[MISSING]
Q0K1D6	1	ipdC H16_B1399	Indole-3-pyruvate decarboxylase (EC 4.1.1.74)	[MISSING]
Q0KCU3	1	ilvH H16_A1036	Acetolactate synthase III small subunit (EC 2.2.1.6)	[MISSING]
Q0KE61	1	ilvE H16_A0561	Branched-chain-amino-acid aminotransferase (BCAT) (EC 2.6.1.42)	[MISSING]
Q0K4J3	1	ilvD H16_B0280	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	[MISSING]
Q0K7F8	1	ilvD H16_A2987	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	[MISSING]
Q0KCU2	1	ilvC H16_A1037	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	[MISSING]
Q0KCU4	1	ilvB H16_A1035	Acetolactate synthase (EC 2.2.1.6)	[MISSING]
Q0KEJ4	4	ilvA H16_A0427	L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	SUBUNIT: Homotetramer. {ECO:0000256|RuleBase:RU362012}.
Q0K7A0	1	ileS H16_A3046	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_02002}.
Q0K9J7	1	iclB H16_A2227	Isocitrate lyase (EC 4.1.3.1)	[MISSING]
Q0K9L3	1	iclA H16_A2211	Isocitrate lyase (EC 4.1.3.1)	[MISSING]
Q0K2G7	1	icd3 H16_B1016	Isocitrate dehydrogenase [NAD] (EC 1.1.1.41)	[MISSING]
Q0JZW1	1	icd2 H16_B1931	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) (Oxalosuccinate decarboxylase)	[MISSING]
Q0K790	1	icd1 H16_A3056	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	[MISSING]
Q0K5R4	1	hyi2 H16_A3599	Hydroxypyruvate isomerase (EC 5.3.1.22)	[MISSING]
Q0KDS8	1	hutU2 hutU H16_A0695	Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	[MISSING]
Q0K7C9	1	hutU1 hutU H16_A3017	Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	[MISSING]
Q0K7D1	1	hutI H16_A3015	Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase)	[MISSING]
Q0K7C8	1	hutH H16_A3018	Histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	[MISSING]
Q0K5L5	1	hutG4 H16_A3649	N-Formylglutamate amidohydrolase (EC 3.5.1.68)	[MISSING]
Q0KC25	1	hutG3 H16_A1306	N-Formylglutamate amidohydrolase (EC 3.5.1.68)	[MISSING]
Q0KCM1	1	hutG2 H16_A1109	N-Formylglutamate amidohydrolase (EC 3.5.1.68)	[MISSING]
Q0K7D3	1	hutG1 H16_A3013	N-Formylglutamate amidohydrolase (EC 3.5.1.68)	[MISSING]
Q0KFM5	1	hutG H16_A0044	Formimidoylglutamase (EC 3.5.3.8) (Formiminoglutamase) (Formiminoglutamate hydrolase)	[MISSING]
Q0K7D2	1	hutF H16_A3014	Formiminoglutamate deiminase (EC 3.5.3.13)	[MISSING]
Q0K6Q4	1	hprT H16_A3242	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	[MISSING]
Q0K3L6	1	hprA H16_B0611	Glycerate dehydrogenase (EC 1.1.1.29)	[MISSING]
Q0K2A0	1	hpd H16_B1083	4-Hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)	[MISSING]
Q0KE08	1	hpaI1 H16_A0615	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase (EC 4.1.2.-)	[MISSING]
Q0KDZ9	1	hpaF H16_A0624	5-Carboxymethyl-2-hydroxymuconate isomerase (EC 5.3.3.10)	[MISSING]
Q0K5X9	1	hmp2 H16_A3533	Flavohemoprotein (Hemoglobin-like)	[MISSING]
P39662	1	hmp fhp PHG200	Flavohemoprotein (FHP) (Flavohemoglobin) (Hemoglobin-like protein) (Nitric oxide dioxygenase) (NO oxygenase) (NOD) (EC 1.14.12.17)	SUBUNIT: Monomer.
Q0JY98	1	hmgL2 H16_B2494	Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	[MISSING]
Q0K941	1	hmgL1 H16_A2385	Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	[MISSING]
Q0K0L8	1	hmgA H16_B1671	Homogentisate 1,2-dioxygenase (HGDO) (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)	SUBUNIT: Hexamer; dimer of trimers. {ECO:0000255|HAMAP-Rule:MF_00334}.
Q0KDH0	5	hldD H16_A0804	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	SUBUNIT: Homopentamer. {ECO:0000255|HAMAP-Rule:MF_01601}.
Q0KDH1	1	hldA H16_A0803	D-beta-D-heptose 7-phophosphate kinase	[MISSING]
Q0K963	2	hisS H16_A2363	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00127}.
Q0KFM4	1	hisP H16_A0045	ABC-type transporter, ATPase component: PAAT family (EC 3.6.3.21)	[MISSING]
Q0K694	2	hisI H16_A3409	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01021}.
Q0K691	1	hisH H16_A3412	Imidazole glycerol phosphate synthase subunit HisH (EC 4.3.2.10) (IGP synthase glutaminase subunit) (EC 3.5.1.2) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	SUBUNIT: Heterodimer of HisH and HisF. {ECO:0000256|HAMAP-Rule:MF_00278, ECO:0000256|SAAS:SAAS00234842}.
Q0K686	1	hisG H16_A3417	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	SUBUNIT: Heteromultimer composed of HisG and HisZ subunits. {ECO:0000255|HAMAP-Rule:MF_01018}.
Q0K693	1	hisF H16_A3410	Imidazole glycerol phosphate synthase subunit HisF (EC 4.3.2.10) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	SUBUNIT: Heterodimer of HisH and HisF. {ECO:0000255|HAMAP-Rule:MF_01013}.
Q0K695	1	hisE H16_A3408	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	[MISSING]
Q0K687	1	hisD H16_A3416	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	[MISSING]
Q0KB02	1	hisD H16_A1694	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	[MISSING]
Q0K688	2	hisC hisC2 H16_A3415	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_01023}.
Q0KDI1	2	hisC hisC1 H16_A0793	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_01023}.
Q0K689	1	hisB H16_A3414	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	[MISSING]
Q0K692	1	hisA H16_A3411	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	[MISSING]
Q0K6J8	1	hipO H16_A3299	Putative peptidase, M20D subfamily (EC 3.4.17.-)	[MISSING]
Q0K7M6	1	hemXD H16_A2919	Two domain protein: Uroporphyrinogen-III synthase/methylase (EC 2.1.1.107)	[MISSING]
Q0KDN9	2	hemL H16_A0734	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00375}.
Q0KCJ6	1	hemH H16_A1134	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	[MISSING]
Q0KD61	2	hemF H16_A0914	Oxygen-dependent coproporphyrinogen-III oxidase (CPO) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_00333, ECO:0000256|SAAS:SAAS00401524}.
Q0K5N1	2	hemE H16_A3633	Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00218}.
Q0K7M5	1	hemC H16_A2920	Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	SUBUNIT: Monomer. {ECO:0000256|HAMAP-Rule:MF_00260}.
Q0K650	8	hemB H16_A3453	Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)	SUBUNIT: Homooctamer. {ECO:0000256|RuleBase:RU000515}.
Q0K6G3	2	hemA H16_A3339	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00087}.
Q9X6U2	1	hbdH1 H16_A1334	D-beta-hydroxybutyrate dehydrogenase (BDH) (EC 1.1.1.30) (3-hydroxybutyrate dehydrogenase) (3-HBDH)	[MISSING]
Q0JY17	1	H16_B2575	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains (EC 3.6.1.-)	[MISSING]
Q0JY31	1	H16_B2561	Lactate dehydrogenase or related dehydrogenase (EC 1.1.1.-)	[MISSING]
Q0JY37	1	H16_B2555	Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)	[MISSING]
Q0JY58	1	H16_B2534	3-Hydroxybutyryl-CoA dehydratase (EC 4.2.1.55)	[MISSING]
Q0JY70	1	H16_B2522	Medium-chain-fatty-acid-CoA ligase (EC 6.2.1.-)	[MISSING]
Q0JY71	1	H16_B2521	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)	[MISSING]
Q0JY92	1	H16_B2500	Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	[MISSING]
Q0JYB4	1	H16_B2478	Enoyl-CoA hydratase/carnithine racemase (EC 4.2.1.17)	[MISSING]
Q0JYC2	1	H16_B2470	Putative alcohol dehydrogenase class III (EC 1.1.1.1)	[MISSING]
Q0JYD7	2	H16_B2455	Ureidoglycolate lyase (EC 4.3.2.3)	SUBUNIT: Homodimer. {ECO:0000256|SAAS:SAAS00671777}.
Q0JYD9	1	H16_B2453	Protoporphyrinogen oxidase (EC 1.3.3.4)	[MISSING]
Q0JYE0	1	H16_B2452	Acetolactate synthase large subunit (EC 2.2.1.6)	[MISSING]
Q0JYE6	1	H16_B2446	4-Hydroxybenzoate decarboxylase (EC 4.1.1.61)	[MISSING]
Q0JYE8	1	H16_B2444	NAD-dependent aldehyde dehydrogenase (EC 1.2.1.3)	[MISSING]
Q0JYF4	1	H16_B2438	Predicted acyl-CoA transferase/carnitine dehydratase (EC 5.1.99.-)	[MISSING]
Q0JYJ4	1	H16_B2398	Predicted phosphatase (EC 3.1.3.-)	[MISSING]
Q0JYJ5	1	H16_B2397	Acetyltransferase (EC 2.3.1.-)	[MISSING]
Q0JZ31	1	H16_B2211	Citrate synthase (EC 2.3.3.1)	[MISSING]
Q0JZ74	1	H16_B2168	Flavonol reductase/cinnamoyl-CoA reductase (EC 1.1.1.-)	[MISSING]
Q0JZ80	1	H16_B2162	Aldehyde reductase, related to diketogulonate reductase (EC 1.1.1.21)	[MISSING]
Q0JZ84	1	H16_B2158	Acyl-CoA dehydrogenase (EC 1.3.99.3)	[MISSING]
Q0JZ85	1	H16_B2157	Acyl-CoA dehydrogenase (EC 1.3.99.3)	[MISSING]
Q0JZ86	1	H16_B2156	Enoyl-CoA hydratase/carnithine racemase (EC 4.2.1.17)	[MISSING]
Q0JZ98	1	H16_B2144	CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)	[MISSING]
Q0JZA7	1	H16_B2135	Vanillate O-demethylase oxidoreductase (EC 1.14.13.-)	[MISSING]
Q0JZB3	1	H16_B2129	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit (EC 1.14.-.-)	[MISSING]
Q0JZB6	1	H16_B2126	Amidase (EC 3.5.1.-)	[MISSING]
Q0JZB9	1	H16_B2123	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	[MISSING]
Q0JZH3	1	H16_B2069	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylas (EC 3.5.1.-)	[MISSING]
Q0JZH4	1	H16_B2068	Deacetylase, histone deacetylase family (EC 3.1.1.-)	[MISSING]
Q0JZK9	1	H16_B2033	Adenosine deaminase, truncated	[MISSING]
Q0JZL0	1	H16_B2032	ATPase involved in chromosome partitioning (EC 3.6.1.-)	[MISSING]
Q0JZM8	1	H16_B2014	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase (EC 3.5.1.-)	[MISSING]
Q0JZM9	1	H16_B2013	Amidase (EC 3.5.1.-)	[MISSING]
