ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
P37751	1.0	wbbK yefI b2032 JW2017	Putative glycosyltransferase WbbK	[MISSING]
P37750	1.0	wbbJ yefH b2033 JW2018	Putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ (EC 2.3.1.-)	[MISSING]
P37749	1.0	wbbI yefG b2034 JW2019	Beta-1,6-galactofuranosyltransferase WbbI (EC 2.4.1.-) (D-Galf:alpha-D-Glc beta-1,6-galactofuranosyltransferase) (GalF transferase)	[MISSING]
P37748	1.0	rfc yefF b2035 JW2020	O-antigen polymerase	[MISSING]
P37746	1.0	rfbX wzx b2037 JW2022	Putative O-antigen transporter	[MISSING]
P0AFS3	1.0	folM ydgB b1606 JW1598	Dihydromonapterin reductase (H(2)-MPt reductase) (EC 1.5.1.-) (Dihydrofolate reductase) (DHFR) (EC 1.5.1.3)	[MISSING]
P0AAE5	1.0	ydgI b1605 JW1597	Putative arginine/ornithine antiporter	[MISSING]
P69212	1.0	mdtJ ydgF b1600 JW1592	Spermidine export protein MdtJ	SUBUNIT: Forms a complex with MdtI. {ECO:0000305|PubMed:18039771}.
P39196	1.0	lplT ygeD b2835 JW2803	Lysophospholipid transporter LplT	[MISSING]
P75959	1.0	nagK ycfX b1119 JW1105	N-acetyl-D-glucosamine kinase (EC 2.7.1.59) (GlcNAc kinase)	[MISSING]
P0A6L0	1.0	deoC dra thyR b4381 JW4344	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	SUBUNIT: Monomer and homodimer. {ECO:0000269|PubMed:6749498, ECO:0000269|PubMed:7675789}.
P0A6K6	1.0	deoB drm thyR b4383 JW4346	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	[MISSING]
P29018	1.0	cydD htrD b0887 JW0870	ATP-binding/permease protein CydD	[MISSING]
P23886	1.0	cydC mdrA mdrH surB b0886 JW0869	ATP-binding/permease protein CydC	[MISSING]
P54746	1.0	mngB ybgG b0732 JW0721	Mannosylglycerate hydrolase (EC 3.2.1.170) (2-O-(6-phospho-mannosyl)-D-glycerate hydrolase) (Alpha-mannosidase mngB)	[MISSING]
P0A8Z3	1.0	ybgC b0736 JW0726	Acyl-CoA thioester hydrolase YbgC (Acyl-CoA thioesterase) (EC 3.1.2.-)	SUBUNIT: Interacts with ACP, PlsB and PssA, forming altogether a complex at the inner membrane. {ECO:0000269|PubMed:16294310}.
P0AE06	3.0	acrA lir mtcA b0463 JW0452	Multidrug efflux pump subunit AcrA (AcrAB-TolC multidrug efflux pump subunit AcrA) (Acridine resistance protein A)	SUBUNIT: Monomeric in solution. Homotrimeric; interacts indpendently with AcrB and TolC as well as AcrZ. Part of the AcrA-AcrB-TolC efflux pump. Complex assembly is independent of an efflux substrate and appears to be constitutive. {ECO:0000269|PubMed:10920254, ECO:0000269|PubMed:15228545, ECO:0000269|PubMed:23010927, ECO:0000269|PubMed:9878415}.
P23917	1.0	mak yajF b0394 JW0385	Fructokinase (EC 2.7.1.4) (D-fructose kinase) (Manno(fructo)kinase)	[MISSING]
P26365	1.0	amiB yjeD b4169 JW4127	N-acetylmuramoyl-L-alanine amidase AmiB (EC 3.5.1.28)	[MISSING]
P68187	2.0	malK b4035 JW3995	Maltose/maltodextrin import ATP-binding protein MalK (EC 3.6.3.19)	SUBUNIT: The complex is composed of two ATP-binding proteins (MalK), two transmembrane proteins (MalG and MalF) and a solute-binding protein (MalE). Protein stability and stable complex formation require YidC. {ECO:0000269|PubMed:18456666}.
P14900	1.0	murD b0088 JW0086	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	[MISSING]
P0A6W3	1.0	mraY murX b0087 JW0085	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	[MISSING]
P22188	1.0	murE b0085 JW0083	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	[MISSING]
Q47689	1.0	mmuP ykfD b0260 JW5027	Probable S-methylmethionine permease	[MISSING]
P31549	2.0	thiP yabK b0067 JW0066	Thiamine transport system permease protein ThiP	SUBUNIT: The complex is composed of two ATP-binding proteins (ThiQ), two transmembrane proteins (ThiP) and a solute-binding protein (ThiB). {ECO:0000305}.
P31548	2.0	thiQ yabJ b0066 JW0065	Thiamine import ATP-binding protein ThiQ (EC 3.6.3.-)	SUBUNIT: The complex is composed of two ATP-binding proteins (ThiQ), two transmembrane proteins (ThiP) and a solute-binding protein (ThiB). {ECO:0000255|HAMAP-Rule:MF_01723}.
P08204	1.0	araB b0063 JW0062	Ribulokinase (EC 2.7.1.16)	[MISSING]
P31550	1.0	thiB tbpA yabL b0068 JW0067	Thiamine-binding periplasmic protein	SUBUNIT: The complex is composed of two ATP-binding proteins (ThiQ), two transmembrane proteins (ThiP) and a solute-binding protein (ThiB). {ECO:0000305}.
P05847	2.0	ttdA ygjA b3061 JW3033	L(+)-tartrate dehydratase subunit alpha (L-TTD alpha) (EC 4.2.1.32)	SUBUNIT: Tetramer of two alpha and two beta subunits. {ECO:0000305|PubMed:8371115}.
P0AC35	2.0	ttdB ygjB b3062 JW3034	L(+)-tartrate dehydratase subunit beta (L-TTD beta) (EC 4.2.1.32)	SUBUNIT: Heterotetramer of two alpha and two beta subunits. {ECO:0000305|PubMed:8371115}.
P39414	1.0	ttdT ygjC ygjE b3063 JW3035	L-tartrate/succinate antiporter (Tartrate carrier) (Tartrate transporter)	[MISSING]
P33195	2.0	gcvP b2903 JW2871	Glycine dehydrogenase (decarboxylating) (EC 1.4.4.2) (Glycine cleavage system P-protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))	SUBUNIT: The glycine cleavage system is composed of four proteins: P, T, L and H. {ECO:0000255|HAMAP-Rule:MF_00711, ECO:0000269|PubMed:8375392}.
P31466	1.0	adeP purP yieG b3714 JW3692	Adenine permease AdeP	[MISSING]
P02918	1.0	mrcA ponA b3396 JW3359	Penicillin-binding protein 1A (PBP-1a) (PBP1a) [Includes: Penicillin-insensitive transglycosylase (EC 2.4.1.129) (Peptidoglycan TGase); Penicillin-sensitive transpeptidase (EC 3.4.16.4) (DD-transpeptidase)]	[MISSING]
P33602	1.0	nuoG b2283 JW2278	NADH-quinone oxidoreductase subunit G (EC 1.6.5.11) (NADH dehydrogenase I subunit G) (NDH-1 subunit G) (NUO7)	SUBUNIT: Composed of 13 different subunits. Subunits NuoCD, E, F, and G constitute the peripheral sector of the complex.
P0AFD4	1.0	nuoH b2282 JW2277	NADH-quinone oxidoreductase subunit H (EC 1.6.5.11) (NADH dehydrogenase I subunit H) (NDH-1 subunit H) (NUO8)	SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex.
P0AFD6	1.0	nuoI b2281 JW2276	NADH-quinone oxidoreductase subunit I (EC 1.6.5.11) (NADH dehydrogenase I subunit I) (NDH-1 subunit I) (NUO9)	SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex (By similarity). {ECO:0000250}.
P0AFE0	1.0	nuoJ b2280 JW2275	NADH-quinone oxidoreductase subunit J (EC 1.6.5.11) (NADH dehydrogenase I subunit J) (NDH-1 subunit J) (NUO10)	SUBUNIT: Composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex.
P0AFC7	1.0	nuoB b2287 JW5875	NADH-quinone oxidoreductase subunit B (EC 1.6.5.11) (NADH dehydrogenase I subunit B) (NDH-1 subunit B) (NUO2)	SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoB, CD, E, F, and G constitute the peripheral sector of the complex.
P33599	1.0	nuoC nuoCD nuoD b2286 JW5375	NADH-quinone oxidoreductase subunit C/D (EC 1.6.5.11) (NADH dehydrogenase I subunit C/D) (NDH-1 subunit C/D) (NUO3/NUO4)	SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoB, CD, E, F, and G constitute the peripheral sector of the complex.
P0AFD1	1.0	nuoE b2285 JW2280	NADH-quinone oxidoreductase subunit E (EC 1.6.5.11) (NADH dehydrogenase I subunit E) (NDH-1 subunit E) (NUO5)	SUBUNIT: Composed of 13 different subunits. Subunits NuoCD, E, F, and G constitute the peripheral sector of the complex.
P31979	1.0	nuoF b2284 JW2279	NADH-quinone oxidoreductase subunit F (EC 1.6.5.11) (NADH dehydrogenase I subunit F) (NDH-1 subunit F) (NUO6)	SUBUNIT: Composed of 13 different subunits. Subunits NuoCD, E, F, and G constitute the peripheral sector of the complex.
P0AFC3	1.0	nuoA b2288 JW2283	NADH-quinone oxidoreductase subunit A (EC 1.6.5.11) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1)	SUBUNIT: NDH-1 is composed of 13 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex.
P0A6B7	2.0	iscS nuvC yfhO yzzO b2530 JW2514	Cysteine desulfurase IscS (EC 2.8.1.7) (NifS protein homolog) (ThiI transpersulfidase) (TusA transpersulfidase)	SUBUNIT: Homodimer. The homodimer interacts with IscU and TusA, other S acceptors. Each subunit of the IscS dimer contacts a IscU monomer. {ECO:0000269|PubMed:11577100, ECO:0000269|PubMed:12860127, ECO:0000269|PubMed:16387657, ECO:0000269|PubMed:22203963}.
P09127	1.0	hemX b3803 JW3775	Putative uroporphyrinogen-III C-methyltransferase (Urogen-III methylase) (EC 2.1.1.107) (ORF X)	SUBUNIT: Homooligomer, possibly a homopentamer. {ECO:0000269|PubMed:16079137}.
P00936	1.0	cyaA cya b3806 JW3778	Adenylate cyclase (EC 4.6.1.1) (ATP pyrophosphate-lyase) (Adenylyl cyclase)	[MISSING]
P27838	1.0	cyaY b3807 JW3779	Protein CyaY	[MISSING]
P33594	1.0	nikE b3480 JW3445	Nickel import ATP-binding protein NikE (EC 3.6.3.24)	SUBUNIT: The complex is composed of two ATP-binding proteins (NikD and NikE), two transmembrane proteins (NikB and NikC) and a solute-binding protein (NikA). {ECO:0000255|HAMAP-Rule:MF_01712}.
P0A6J1	1.0	cysC b2750 JW2720	Adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)	[MISSING]
P32166	1.0	menA yiiW b3930 JW3901	1,4-dihydroxy-2-naphthoate octaprenyltransferase (DHNA-octaprenyltransferase) (EC 2.5.1.74)	[MISSING]
P0ADV1	1.0	lptA yhbN b3200 JW3167	Lipopolysaccharide export system protein LptA	SUBUNIT: Component of the lipopolysaccharide transport and assembly complex. Can form head-to-tail homodimers and oligomers. Interacts with LptC, LptD and with the lipid A domain of LPS. {ECO:0000255|HAMAP-Rule:MF_01914, ECO:0000269|PubMed:18424520, ECO:0000269|PubMed:18480051, ECO:0000269|PubMed:18534617, ECO:0000269|PubMed:20446753, ECO:0000269|PubMed:21169485, ECO:0000269|PubMed:21195693, ECO:0000269|PubMed:22668317}.
P02925	1.0	rbsB prlB rbsP b3751 JW3730	Ribose import binding protein RbsB	SUBUNIT: The complex is composed of an ATP-binding protein (RbsA), two transmembrane proteins (RbsC) and a solute-binding protein (RbsB). {ECO:0000269|PubMed:25533465}.
P69874	2.0	potA b1126 JW1112	Spermidine/putrescine import ATP-binding protein PotA (EC 3.6.3.31)	SUBUNIT: The complex is composed of two ATP-binding proteins (PotA), two transmembrane proteins (PotB and PotC) and a solute-binding protein (PotD). {ECO:0000255|HAMAP-Rule:MF_01726}.
P0AFK4	1.0	potB b1125 JW1111	Spermidine/putrescine transport system permease protein PotB	[MISSING]
P0AFK6	1.0	potC b1124 JW1110	Spermidine/putrescine transport system permease protein PotC	[MISSING]
P0AFK9	1.0	potD b1123 JW1109	Spermidine/putrescine-binding periplasmic protein (SPBP)	[MISSING]
P00887	1.0	aroH b1704 JW1694	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	[MISSING]
P31069	2.0	kch b1250 JW1242	Voltage-gated potassium channel Kch	SUBUNIT: Dimer.
P23930	1.0	lnt cutE b0657 JW0654	Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.-) (Copper homeostasis protein CutE)	[MISSING]
P0AER3	1.0	gltJ b0654 JW0649	Glutamate/aspartate import permease protein GltJ	SUBUNIT: The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI). {ECO:0000305|PubMed:9593292}.
P37902	1.0	gltI ybeJ yzzK b0655 JW5092	Glutamate/aspartate import solute-binding protein	SUBUNIT: The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI). {ECO:0000305|PubMed:9593292}.
P0AAG3	2.0	gltL b0652 JW0647	Glutamate/aspartate import ATP-binding protein GltL (EC 3.6.3.21)	SUBUNIT: The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI). {ECO:0000305|PubMed:9593292}.
P0AER5	1.0	gltK b0653 JW0648	Glutamate/aspartate import permease protein GltK	SUBUNIT: The complex is composed of two ATP-binding proteins (GltL), two transmembrane proteins (GltJ and GltK) and a solute-binding protein (GltI). {ECO:0000305|PubMed:9593292}.
P77319	1.0	hscC ybeW b0650 JW0645	Chaperone protein HscC (Hsc62)	[MISSING]
P41409	1.0	rihA ybeK b0651 JW0646	Pyrimidine-specific ribonucleoside hydrolase RihA (EC 3.2.-.-) (Cytidine/uridine-specific hydrolase)	[MISSING]
P0A8Y1	1.0	yjjG b4374 JW4336	Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5) (House-cleaning nucleotidase) (Non-canonical pyrimidine nucleotide phosphatase) (Nucleoside 5'-monophosphate phosphohydrolase) (dUMP phosphatase)	SUBUNIT: Monomer, homodimer and possibly homotetramer in solution. {ECO:0000269|PubMed:15489502}.
P0AC44	1.0	sdhD b0722 JW0712	Succinate dehydrogenase hydrophobic membrane anchor subunit	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers. {ECO:0000269|PubMed:12560550, ECO:0000269|PubMed:16407191, ECO:0000269|PubMed:19710024}.
P0AC41	1.0	sdhA b0723 JW0713	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. The complex forms trimers. Can be cross-linked to SdhE (PubMed:26644464). {ECO:0000269|PubMed:12560550, ECO:0000269|PubMed:16079137, ECO:0000269|PubMed:16407191, ECO:0000269|PubMed:19710024, ECO:0000269|PubMed:26644464}.
P76078	1.0	paaB ynbF b1389 JW1384	1,2-phenylacetyl-CoA epoxidase, subunit B (1,2-phenylacetyl-CoA monooxygenase, subunit B)	SUBUNIT: Homotrimer. Forms a stable heterodimer with PaaC. Probably forms an oligomer with PaaAC. {ECO:0000269|PubMed:21247899}.
P0A8L1	2.0	serS b0893 JW0876	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	SUBUNIT: Homodimer. The tRNA molecule binds across the dimer. {ECO:0000269|PubMed:7537870, ECO:0000269|PubMed:8508916}.
P07014	1.0	sdhB b0724 JW0714	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. The complex forms trimers. {ECO:0000269|PubMed:12560550, ECO:0000269|PubMed:16079137, ECO:0000269|PubMed:16407191, ECO:0000269|PubMed:19710024}.
P0A836	2.0	sucC b0728 JW0717	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	SUBUNIT: Heterotetramer of two alpha and two beta subunits. {ECO:0000255|HAMAP-Rule:MF_00558, ECO:0000269|PubMed:8144675, ECO:0000269|PubMed:9917402}.
P0AGE9	2.0	sucD b0729 JW0718	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	SUBUNIT: Heterotetramer of two alpha and two beta subunits. {ECO:0000255|HAMAP-Rule:MF_01988, ECO:0000269|PubMed:8144675, ECO:0000269|PubMed:9917402}.
P77455	1.0	paaZ maoC ydbN b1387 JW1382	Bifunctional protein PaaZ [Includes: 2-oxepin-2(3H)-ylideneacetyl-CoA hydrolase (EC 3.3.2.12) (Oxepin-CoA hydrolase); 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (EC 1.2.1.91)]	[MISSING]
P0AEW6	1.0	gsk b0477 JW0466	Inosine-guanosine kinase (EC 2.7.1.73)	[MISSING]
P0AGB0	1.0	serB b4388 JW4351	Phosphoserine phosphatase (PSP) (PSPase) (EC 3.1.3.3) (O-phosphoserine phosphohydrolase)	[MISSING]
P0AEE5	1.0	mglB b2150 JW2137	D-galactose-binding periplasmic protein (GBP) (D-galactose/ D-glucose-binding protein) (GGBP)	[MISSING]
P0C0L7	1.0	proP b4111 JW4072	Proline/betaine transporter (Proline porter II) (PPII)	[MISSING]
P60061	1.0	adiC aniC yjdD yjdE b4115 JW4076	Arginine/agmatine antiporter	[MISSING]
P15030	1.0	fecC b4289 JW4249	Fe(3+) dicitrate transport system permease protein FecC (Iron(III) dicitrate transport system permease protein FecC)	[MISSING]
P15029	1.0	fecD b4288 JW4248	Fe(3+) dicitrate transport system permease protein FecD (Iron(III) dicitrate transport system permease protein FecD)	[MISSING]
P15031	1.0	fecE b4287 JW4247	Fe(3+) dicitrate transport ATP-binding protein FecE (Iron(III) dicitrate transport ATP-binding protein FecE)	[MISSING]
P17443	1.0	murG b0090 JW0088	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	[MISSING]
P17952	1.0	murC b0091 JW0089	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	[MISSING]
P0A6V1	4.0	glgC b3430 JW3393	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	SUBUNIT: Homotetramer; dimer of dimers. {ECO:0000269|PubMed:27545622, ECO:0000269|PubMed:826540}.
P0A725	1.0	lpxC asmB envA b0096 JW0094	UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (Protein EnvA) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)	[MISSING]
P06960	3.0	argF b0273 JW0266	Ornithine carbamoyltransferase subunit F (OTCase-2) (EC 2.1.3.3)	SUBUNIT: In E.coli strain K12, trimer of identical or non-identical chains are composed of ArgI (I) and/or ArgF (F). The trimer has the following composition: FFI, FFF, FII, III. E.coli strains B and W, which are known to contain only ArgI, produce only a trimer of identical chains (III). {ECO:0000269|PubMed:4558857, ECO:0000269|PubMed:789338}.
P00893	2.0	ilvI b0077 JW0076	Acetolactate synthase isozyme 3 large subunit (EC 2.2.1.6) (AHAS-III) (ALS-III) (Acetohydroxy-acid synthase III large subunit)	SUBUNIT: Dimer of large and small chains.
P31675	1.0	setA yabM b0070 JW0069	Sugar efflux transporter A	[MISSING]
P00894	2.0	ilvH brnP b0078 JW0077	Acetolactate synthase isozyme 3 small subunit (EC 2.2.1.6) (ALS-III) (Acetohydroxy-acid synthase III small subunit) (AHAS-III)	SUBUNIT: Dimer of large and small chains.
P0A9L8	1.0	proC b0386 JW0377	Pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2) (PCA reductase)	[MISSING]
P0A6J8	1.0	ddlA b0381 JW0372	D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)	[MISSING]
P00634	2.0	phoA b0383 JW0374	Alkaline phosphatase (APase) (EC 3.1.3.1)	SUBUNIT: Isozymes 1 and 3 are a dimer of identical chains, isozyme 2 is a dimer of heterogeneous chains, one of each of the subunits from isozymes 1 and 3.
P54745	1.0	mngA hrsA b0731 JW0720	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component (2-O-alpha-mannosyl-D-glycerate-specific phosphotransferase enzyme MngA) (Protein-Npi-phosphohistidine--2-O-alpha-mannosyl-D-glycerate phosphotransferase) [Includes: 2-O-alpha-mannosyl-D-glycerate-specific phosphotransferase enzyme IIA component (EC 2.7.1.195) (PTS system EIIA component); 2-O-alpha-mannosyl-D-glycerate-specific phosphotransferase enzyme IIB component (EC 2.7.1.195) (PTS system EIIB component); 2-O-alpha-mannosyl-D-glycerate-specific permease IIC component (PTS system EIIC component)]	[MISSING]
P0A752	1.0	nadD ybeN b0639 JW0634	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	[MISSING]
P26647	1.0	plsC parF b3018 JW2986	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-AGP acyltransferase) (1-AGPAT) (EC 2.3.1.51) (EC 2.3.1.n4) (Lysophosphatidic acid acyltransferase) (LPAAT) (Phosphatidic acid synthase) (PA synthase)	[MISSING]
P0AG82	1.0	pstS phoS b3728 JW3706	Phosphate-binding protein PstS (PBP)	SUBUNIT: The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS). {ECO:0000305}.
P08722	1.0	bglF bglC bglS b3722 JW3700	PTS system beta-glucoside-specific EIIBCA component (EIIBCA-Bgl) (EII-Bgl) [Includes: Beta-glucoside-specific phosphotransferase enzyme IIB component (EC 2.7.1.-) (PTS system beta-glucoside-specific EIIB component); Beta-glucoside permease IIC component (PTS system beta-glucoside-specific EIIC component); Beta-glucoside-specific phosphotransferase enzyme IIA component (PTS system beta-glucoside-specific EIIA component)]	[MISSING]
P0AGH8	1.0	pstC phoW b3727 JW3705	Phosphate transport system permease protein PstC	[MISSING]
P07654	1.0	pstA phoT b3726 JW3704	Phosphate transport system permease protein PstA	[MISSING]
P0AAH0	2.0	pstB phoT b3725 JW3703	Phosphate import ATP-binding protein PstB (EC 3.6.3.27) (ABC phosphate transporter) (Phosphate-transporting ATPase)	SUBUNIT: The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS). {ECO:0000255|HAMAP-Rule:MF_01702}.
P0A6L2	4.0	dapA b2478 JW2463	4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7)	SUBUNIT: Homotetramer; dimer of dimers. {ECO:0000255|HAMAP-Rule:MF_00418, ECO:0000269|PubMed:16041077, ECO:0000269|PubMed:18556019, ECO:0000269|PubMed:18937497, ECO:0000269|PubMed:20353808, ECO:0000269|PubMed:22552955, ECO:0000269|Ref.22}.
P0A8G3	1.0	uxaC ygjX ygjY ygjZ b3092 JW3063	Uronate isomerase (EC 5.3.1.12) (Glucuronate isomerase) (Uronic isomerase)	[MISSING]
P39829	1.0	garD yhaG b3128 JW3097	Galactarate dehydratase (L-threo-forming) (GalcD) (EC 4.2.1.42)	[MISSING]
P0ABQ2	1.0	garR yhaE b3125 JW5526	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60) (Tartronate semialdehyde reductase) (TSAR)	[MISSING]
P23524	1.0	garK yhaD b3124 JW3093	Glycerate 2-kinase (EC 2.7.1.165) (Glycerate kinase 1) (GK1)	[MISSING]
P0AA80	1.0	garP yhaU b3127 JW3096	Probable galactarate transporter (D-galactarate permease)	[MISSING]
P0AGM9	1.0	xanP yicE b3654 JW3629	Xanthine permease XanP	[MISSING]
P0AER8	1.0	gltS gltC b3653 JW3628	Sodium/glutamate symporter (Glutamate permease)	[MISSING]
P0AG24	1.0	spoT b3650 JW3625	Bifunctional (p)ppGpp synthase/hydrolase SpoT [Includes: GTP pyrophosphokinase (EC 2.7.6.5) ((p)ppGpp synthase) (ATP:GTP 3'-pyrophosphotransferase) (Stringent response-like protein) (ppGpp synthase II); Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) (Penta-phosphate guanosine-3'-pyrophosphohydrolase) ((ppGpp)ase)]	SUBUNIT: Interacts with ObgE/CgtA (AC P42641); this association is not required for pre-50S ribosome binding. Under both amino acid and carbon starvation conditions about half of the protein dissociates from the ribosome. {ECO:0000269|PubMed:15292126}.
P00861	1.0	lysA b2838 JW2806	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	[MISSING]
P0A6A0	1.0	ubiB aarF yigQ yigR yigS b3835 JW3812	Probable protein kinase UbiB (EC 2.7.-.-) (Ubiquinone biosynthesis protein UbiB)	[MISSING]
P0A887	1.0	ubiE yigO b3833 JW5581	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE (EC 2.1.1.163) (EC 2.1.1.201) (2-methoxy-6-polyprenyl-1,4-benzoquinol methylase) (Demethylmenaquinone methyltransferase)	[MISSING]
P0ACD4	2.0	iscU nifU yfhN b2529 JW2513	Iron-sulfur cluster assembly scaffold protein IscU (Sulfur acceptor protein IscU)	SUBUNIT: Homodimer. Forms a heterotetramer with IscS; each subunit of the IscS dimer contacts an IscU monomer. {ECO:0000269|PubMed:11577100, ECO:0000269|PubMed:22203963}.
P31119	1.0	aas b2836 JW2804	Bifunctional protein Aas [Includes: 2-acylglycerophosphoethanolamine acyltransferase (EC 2.3.1.40) (2-acyl-GPE acyltransferase) (Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase); Acyl-[acyl-carrier-protein] synthetase (EC 6.2.1.20) (Acyl-ACP synthetase) (Long-chain-fatty-acid--[acyl-carrier-protein] ligase)]	[MISSING]
P33593	1.0	nikD b3479 JW3444	Nickel import ATP-binding protein NikD (EC 3.6.3.24)	SUBUNIT: The complex is composed of two ATP-binding proteins (NikD and NikE), two transmembrane proteins (NikB and NikC) and a solute-binding protein (NikA). {ECO:0000255|HAMAP-Rule:MF_01711}.
P0A840	1.0	surE ygbC b2744 JW2714	5'/3'-nucleotidase SurE (EC 3.1.3.5) (EC 3.1.3.6) (Exopolyphosphatase) (EC 3.6.1.11) (Nucleoside monophosphate phosphohydrolase) (Stationary-phase survival protein SurE)	SUBUNIT: Monomer and homooligomer in solution. The oligomeric complex consists of at least four subunits. {ECO:0000269|PubMed:15489502}.
P27125	1.0	rhaT b3907 JW3878	L-rhamnose-proton symporter (L-rhamnose-H(+) transport protein)	[MISSING]
P0A712	1.0	kdgT b3909 JW5560	2-keto-3-deoxygluconate permease (KDG permease)	[MISSING]
